REF_DATE,GEO,Age group,Sex,BMI,Number_of_Persons
2004,British Columbia,18 to 34 years,Males,Overweight,199600
2004,British Columbia,18 to 34 years,Males,Obese,52700
2004,British Columbia,18 to 34 years,Females,Total Population,436500
2004,British Columbia,18 to 34 years,Females,Normal Weight,244100
2004,British Columbia,18 to 34 years,Females,Overweight,126500
2004,British Columbia,18 to 34 years,Females,Obese,62700
2004,British Columbia,18 to 24 years,Both sexes,Total Population,377600
2004,British Columbia,18 to 24 years,Both sexes,Normal Weight,217600
2004,British Columbia,18 to 24 years,Both sexes,Overweight,90000
2004,British Columbia,18 to 24 years,Both sexes,Obese,55100
2004,British Columbia,18 to 24 years,Males,Total Population,182600
2004,British Columbia,18 to 24 years,Males,Normal Weight,92300
2004,British Columbia,18 to 24 years,Males,Overweight,50900
2004,British Columbia,18 to 24 years,Females,Total Population,195000
2004,British Columbia,18 to 24 years,Females,Normal Weight,125400
2004,British Columbia,18 to 19 years,Both sexes,Total Population,114300
2004,British Columbia,18 to 19 years,Both sexes,Normal Weight,79100
2004,British Columbia,18 to 19 years,Both sexes,Obese,21300
2004,British Columbia,18 to 19 years,Males,Total Population,74700
2004,British Columbia,18 to 19 years,Males,Normal Weight,57200
2004,British Columbia,18 to 19 years,Females,Total Population,39600
2004,British Columbia,18 to 19 years,Females,Normal Weight,21800
2004,British Columbia,20 to 24 years,Both sexes,Total Population,263300
2004,British Columbia,20 to 24 years,Both sexes,Normal Weight,138600
2004,British Columbia,20 to 24 years,Both sexes,Overweight,79400
2004,British Columbia,20 to 24 years,Males,Total Population,107900
2004,British Columbia,20 to 24 years,Males,Normal Weight,35100
2004,British Columbia,20 to 24 years,Males,Overweight,48000
2004,British Columbia,20 to 24 years,Females,Total Population,155400
2004,British Columbia,20 to 24 years,Females,Normal Weight,103500
2004,British Columbia,25 to 34 years,Both sexes,Total Population,548400
2004,British Columbia,25 to 34 years,Both sexes,Normal Weight,250400
2004,British Columbia,25 to 34 years,Both sexes,Overweight,236100
2004,British Columbia,25 to 34 years,Males,Total Population,306900
2004,British Columbia,25 to 34 years,Males,Normal Weight,131600
2004,British Columbia,25 to 34 years,Males,Overweight,148800
2004,British Columbia,25 to 34 years,Females,Total Population,241500
2004,British Columbia,25 to 34 years,Females,Normal Weight,118800
2004,British Columbia,25 to 34 years,Females,Overweight,87400
2004,British Columbia,35 to 44 years,Both sexes,Total Population,707400
2004,British Columbia,35 to 44 years,Both sexes,Normal Weight,323700
2004,British Columbia,35 to 44 years,Both sexes,Overweight,236900
2004,British Columbia,35 to 44 years,Both sexes,Obese,141500
2004,British Columbia,35 to 44 years,Both sexes,Obese Class I,76200
2004,British Columbia,35 to 44 years,Males,Total Population,365200
2004,British Columbia,35 to 44 years,Males,Normal Weight,142900
2004,British Columbia,35 to 44 years,Males,Overweight,148700
2004,British Columbia,35 to 44 years,Females,Total Population,342100
2004,British Columbia,35 to 44 years,Females,Normal Weight,180800
2004,British Columbia,35 to 44 years,Females,Obese,67900
2004,British Columbia,45 to 64 years,Both sexes,Total Population,1032700
2004,British Columbia,45 to 64 years,Both sexes,Normal Weight,320600
2004,British Columbia,45 to 64 years,Both sexes,Overweight,454000
2004,British Columbia,45 to 64 years,Both sexes,Obese,251700
2004,British Columbia,45 to 64 years,Both sexes,Obese Class I,175600
2004,British Columbia,45 to 64 years,Both sexes,Obese Class II,57900
2004,British Columbia,45 to 64 years,Males,Total Population,483400
2004,British Columbia,45 to 64 years,Males,Normal Weight,91700
2004,British Columbia,45 to 64 years,Males,Overweight,282900
2004,British Columbia,45 to 64 years,Males,Obese,106000
2004,British Columbia,45 to 64 years,Males,Obese Class I,73700
2004,British Columbia,45 to 64 years,Females,Total Population,549300
2004,British Columbia,45 to 64 years,Females,Normal Weight,229000
2004,British Columbia,45 to 64 years,Females,Overweight,171100
2004,British Columbia,45 to 64 years,Females,Obese,145700
2004,British Columbia,45 to 64 years,Females,Obese Class I,101800
2004,British Columbia,45 to 54 years,Both sexes,Total Population,515000
2004,British Columbia,45 to 54 years,Both sexes,Normal Weight,181000
2004,British Columbia,45 to 54 years,Both sexes,Overweight,217000
2004,British Columbia,45 to 54 years,Both sexes,Obese,116500
2004,British Columbia,45 to 54 years,Both sexes,Obese Class I,75700
2004,British Columbia,45 to 54 years,Males,Total Population,229300
2004,British Columbia,45 to 54 years,Males,Overweight,131700
2004,British Columbia,45 to 54 years,Males,Obese,45900
2004,British Columbia,45 to 54 years,Females,Total Population,285700
2004,British Columbia,45 to 54 years,Females,Normal Weight,129800
2004,British Columbia,45 to 54 years,Females,Overweight,85300
2004,British Columbia,55 to 64 years,Both sexes,Total Population,517700
2004,British Columbia,55 to 64 years,Both sexes,Normal Weight,139700
2004,British Columbia,55 to 64 years,Both sexes,Overweight,237000
2004,British Columbia,55 to 64 years,Both sexes,Obese,135200
2004,British Columbia,55 to 64 years,Both sexes,Obese Class I,99900
2004,British Columbia,55 to 64 years,Males,Total Population,254100
2004,British Columbia,55 to 64 years,Males,Normal Weight,40500
2004,British Columbia,55 to 64 years,Males,Overweight,151200
2004,British Columbia,55 to 64 years,Females,Total Population,263600
2004,British Columbia,55 to 64 years,Females,Normal Weight,99100
2004,British Columbia,55 to 64 years,Females,Overweight,85900
2004,British Columbia,55 to 64 years,Females,Obese,75100
2004,British Columbia,55 to 64 years,Females,Obese Class I,52400
2004,British Columbia,65 years and over,Both sexes,Total Population,522900
2004,British Columbia,65 years and over,Both sexes,Normal Weight,162800
2004,British Columbia,65 years and over,Both sexes,Overweight,253600
2004,British Columbia,65 years and over,Both sexes,Obese,102100
2004,British Columbia,65 years and over,Both sexes,Obese Class I,61000
2004,British Columbia,65 years and over,Males,Total Population,241500
2004,British Columbia,65 years and over,Males,Normal Weight,71300
2004,British Columbia,65 years and over,Males,Overweight,115700
2004,British Columbia,65 years and over,Males,Obese,54500
2004,British Columbia,65 years and over,Males,Obese Class I,34200
2004,British Columbia,65 years and over,Females,Total Population,281400
2004,British Columbia,65 years and over,Females,Normal Weight,91500
2004,British Columbia,65 years and over,Females,Overweight,137800
2004,British Columbia,65 years and over,Females,Obese,47700
2004,British Columbia,65 years and over,Females,Obese Class I,26700
2004,British Columbia,65 to 74 years,Both sexes,Total Population,269100
2004,British Columbia,65 to 74 years,Both sexes,Normal Weight,79900
2004,British Columbia,65 to 74 years,Both sexes,Overweight,130600
2004,British Columbia,65 to 74 years,Both sexes,Obese,54200
2004,British Columbia,65 to 74 years,Both sexes,Obese Class I,33700
2004,British Columbia,65 to 74 years,Males,Total Population,116700
2004,British Columbia,65 to 74 years,Males,Obese,30700
2004,British Columbia,65 to 74 years,Females,Total Population,152500
2004,British Columbia,65 to 74 years,Females,Normal Weight,51600
2004,British Columbia,65 to 74 years,Females,Overweight,72900
2004,British Columbia,65 to 74 years,Females,Obese,23500
2004,British Columbia,75 years and over,Both sexes,Total Population,253800
2004,British Columbia,75 years and over,Both sexes,Normal Weight,82900
2004,British Columbia,75 years and over,Both sexes,Overweight,123000
2004,British Columbia,75 years and over,Both sexes,Obese,47900
2004,British Columbia,75 years and over,Males,Total Population,124800
2004,British Columbia,75 years and over,Males,Overweight,58100
2004,British Columbia,75 years and over,Females,Total Population,128900
2004,British Columbia,75 years and over,Females,Normal Weight,39900
2004,British Columbia,75 years and over,Females,Overweight,64900
2015,Canada,"Total, 18 years and over",Both sexes,Total Population,27643000
2015,Canada,"Total, 18 years and over",Both sexes,Underweight,736800
2015,Canada,"Total, 18 years and over",Both sexes,Normal Weight,9977500
2015,Canada,"Total, 18 years and over",Both sexes,Overweight,9553700
2015,Canada,"Total, 18 years and over",Both sexes,Obese,7375000
2015,Canada,"Total, 18 years and over",Both sexes,Obese Class I,4751600
2015,Canada,"Total, 18 years and over",Both sexes,Obese Class II,1840900
2015,Canada,"Total, 18 years and over",Both sexes,Obese Class III,782500
2015,Canada,"Total, 18 years and over",Males,Total Population,13791000
2015,Canada,"Total, 18 years and over",Males,Underweight,252000
2015,Canada,"Total, 18 years and over",Males,Normal Weight,4149000
2015,Canada,"Total, 18 years and over",Males,Overweight,5433000
2015,Canada,"Total, 18 years and over",Males,Obese,3956900
2015,Canada,"Total, 18 years and over",Males,Obese Class I,2678800
2015,Canada,"Total, 18 years and over",Males,Obese Class II,1006500
2015,Canada,"Total, 18 years and over",Males,Obese Class III,271600
2015,Canada,"Total, 18 years and over",Females,Total Population,13852000
2015,Canada,"Total, 18 years and over",Females,Underweight,484800
2015,Canada,"Total, 18 years and over",Females,Normal Weight,5828500
2015,Canada,"Total, 18 years and over",Females,Overweight,4120700
2015,Canada,"Total, 18 years and over",Females,Obese,3418100
2015,Canada,"Total, 18 years and over",Females,Obese Class I,2072800
2015,Canada,"Total, 18 years and over",Females,Obese Class II,834400
2015,Canada,"Total, 18 years and over",Females,Obese Class III,510900
2015,Canada,18 to 34 years,Both sexes,Total Population,6826800
2015,Canada,18 to 34 years,Both sexes,Underweight,353900
2015,Canada,18 to 34 years,Both sexes,Normal Weight,3455800
2015,Canada,18 to 34 years,Both sexes,Overweight,1758700
2015,Canada,18 to 34 years,Both sexes,Obese,1258300
2015,Canada,18 to 34 years,Both sexes,Obese Class I,860800
2015,Canada,18 to 34 years,Both sexes,Obese Class II,270000
2015,Canada,18 to 34 years,Both sexes,Obese Class III,127400
2015,Canada,18 to 34 years,Males,Total Population,3643000
2015,Canada,18 to 34 years,Males,Normal Weight,1751000
2015,Canada,18 to 34 years,Males,Overweight,1065200
2015,Canada,18 to 34 years,Males,Obese,681500
2015,Canada,18 to 34 years,Males,Obese Class I,494500
2015,Canada,18 to 34 years,Males,Obese Class II,147200
2015,Canada,18 to 34 years,Females,Total Population,3183800
2015,Canada,18 to 34 years,Females,Underweight,208600
2015,Canada,18 to 34 years,Females,Normal Weight,1704800
2015,Canada,18 to 34 years,Females,Overweight,693600
2015,Canada,18 to 34 years,Females,Obese,576800
2015,Canada,18 to 34 years,Females,Obese Class I,366400
2015,Canada,18 to 34 years,Females,Obese Class II,122900
2015,Canada,18 to 34 years,Females,Obese Class III,87600
2015,Canada,18 to 24 years,Both sexes,Total Population,2406000
2015,Canada,18 to 24 years,Both sexes,Underweight,161900
2015,Canada,18 to 24 years,Both sexes,Normal Weight,1473900
2015,Canada,18 to 24 years,Both sexes,Overweight,422600
2015,Canada,18 to 24 years,Both sexes,Obese,347500
2015,Canada,18 to 24 years,Males,Total Population,1316900
2015,Canada,18 to 24 years,Males,Normal Weight,854500
2015,Canada,18 to 24 years,Males,Overweight,195100
2015,Canada,18 to 24 years,Females,Total Population,1089200
2015,Canada,18 to 24 years,Females,Underweight,96300
2015,Canada,18 to 24 years,Females,Normal Weight,619400
2015,Canada,18 to 24 years,Females,Overweight,227500
2015,Canada,18 to 24 years,Females,Obese,145900
2015,Canada,18 to 19 years,Both sexes,Total Population,773500
2015,Canada,18 to 19 years,Both sexes,Normal Weight,506100
2015,Canada,18 to 19 years,Both sexes,Overweight,112800
2015,Canada,18 to 19 years,Both sexes,Obese,54900
2015,Canada,18 to 19 years,Males,Total Population,379800
2015,Canada,18 to 19 years,Males,Normal Weight,228200
2015,Canada,18 to 19 years,Males,Overweight,62800
2015,Canada,18 to 19 years,Females,Total Population,393700
2015,Canada,18 to 19 years,Females,Normal Weight,277900
2015,Canada,20 to 24 years,Both sexes,Total Population,1632500
2015,Canada,20 to 24 years,Both sexes,Normal Weight,967800
2015,Canada,20 to 24 years,Both sexes,Overweight,309800
2015,Canada,20 to 24 years,Both sexes,Obese,292600
2015,Canada,20 to 24 years,Males,Total Population,937000
2015,Canada,20 to 24 years,Males,Normal Weight,626300
2015,Canada,20 to 24 years,Males,Overweight,132300
2015,Canada,20 to 24 years,Females,Total Population,695500
2015,Canada,20 to 24 years,Females,Normal Weight,341500
2015,Canada,20 to 24 years,Females,Overweight,177500
2015,Canada,20 to 24 years,Females,Obese,120800
2015,Canada,25 to 34 years,Both sexes,Total Population,4420800
2015,Canada,25 to 34 years,Both sexes,Underweight,192000
2015,Canada,25 to 34 years,Both sexes,Normal Weight,1981900
2015,Canada,25 to 34 years,Both sexes,Overweight,1336100
2015,Canada,25 to 34 years,Both sexes,Obese,910800
2015,Canada,25 to 34 years,Both sexes,Obese Class I,662400
2015,Canada,25 to 34 years,Both sexes,Obese Class II,191000
2015,Canada,25 to 34 years,Both sexes,Obese Class III,57400
2015,Canada,25 to 34 years,Males,Total Population,2326100
2015,Canada,25 to 34 years,Males,Normal Weight,896500
2015,Canada,25 to 34 years,Males,Overweight,870100
2015,Canada,25 to 34 years,Males,Obese,479900
2015,Canada,25 to 34 years,Males,Obese Class I,360300
2015,Canada,25 to 34 years,Females,Total Population,2094700
2015,Canada,25 to 34 years,Females,Normal Weight,1085400
2015,Canada,25 to 34 years,Females,Overweight,466100
2015,Canada,25 to 34 years,Females,Obese,430900
2015,Canada,25 to 34 years,Females,Obese Class I,302100
2015,Canada,25 to 34 years,Females,Obese Class II,95200
2015,Canada,25 to 34 years,Females,Obese Class III,33600
2015,Canada,35 to 44 years,Both sexes,Total Population,5271100
2015,Canada,35 to 44 years,Both sexes,Underweight,125400
2015,Canada,35 to 44 years,Both sexes,Normal Weight,1801400
2015,Canada,35 to 44 years,Both sexes,Overweight,1879400
2015,Canada,35 to 44 years,Both sexes,Obese,1464900
2015,Canada,35 to 44 years,Both sexes,Obese Class I,892000
2015,Canada,35 to 44 years,Both sexes,Obese Class II,435000
2015,Canada,35 to 44 years,Both sexes,Obese Class III,137900
2015,Canada,35 to 44 years,Males,Total Population,2713100
2015,Canada,35 to 44 years,Males,Normal Weight,654000
2015,Canada,35 to 44 years,Males,Overweight,1193200
2015,Canada,35 to 44 years,Males,Obese,823000
2015,Canada,35 to 44 years,Males,Obese Class I,488900
2015,Canada,35 to 44 years,Males,Obese Class II,285100
2015,Canada,35 to 44 years,Females,Total Population,2557900
2015,Canada,35 to 44 years,Females,Normal Weight,1147400
2015,Canada,35 to 44 years,Females,Overweight,686200
2015,Canada,35 to 44 years,Females,Obese,641900
2015,Canada,35 to 44 years,Females,Obese Class I,403100
2015,Canada,35 to 44 years,Females,Obese Class II,149900
2015,Canada,35 to 44 years,Females,Obese Class III,88900
2015,Canada,45 to 64 years,Both sexes,Total Population,9583400
2015,Canada,45 to 64 years,Both sexes,Underweight,118300
2015,Canada,45 to 64 years,Both sexes,Normal Weight,3031900
2015,Canada,45 to 64 years,Both sexes,Overweight,3583200
2015,Canada,45 to 64 years,Both sexes,Obese,2850100
2015,Canada,45 to 64 years,Both sexes,Obese Class I,1802500
2015,Canada,45 to 64 years,Both sexes,Obese Class II,696300
2015,Canada,45 to 64 years,Both sexes,Obese Class III,351300
2015,Canada,45 to 64 years,Males,Total Population,4659500
2015,Canada,45 to 64 years,Males,Normal Weight,1074900
2015,Canada,45 to 64 years,Males,Overweight,2042200
2015,Canada,45 to 64 years,Males,Obese,1490700
2015,Canada,45 to 64 years,Males,Obese Class I,1034100
2015,Canada,45 to 64 years,Males,Obese Class II,330500
2015,Canada,45 to 64 years,Males,Obese Class III,126100
2015,Canada,45 to 64 years,Females,Total Population,4924000
2015,Canada,45 to 64 years,Females,Normal Weight,1957000
2015,Canada,45 to 64 years,Females,Overweight,1541000
2015,Canada,45 to 64 years,Females,Obese,1359400
2015,Canada,45 to 64 years,Females,Obese Class I,768300
2015,Canada,45 to 64 years,Females,Obese Class II,365900
2015,Canada,45 to 64 years,Females,Obese Class III,225200
2015,Canada,45 to 54 years,Both sexes,Total Population,5027700
2015,Canada,45 to 54 years,Both sexes,Normal Weight,1633600
2015,Canada,45 to 54 years,Both sexes,Overweight,1748800
2015,Canada,45 to 54 years,Both sexes,Obese,1575900
2015,Canada,45 to 54 years,Both sexes,Obese Class I,1059700
2015,Canada,45 to 54 years,Both sexes,Obese Class II,351200
2015,Canada,45 to 54 years,Both sexes,Obese Class III,165000
2015,Canada,45 to 54 years,Males,Total Population,2310200
2015,Canada,45 to 54 years,Males,Normal Weight,474100
2015,Canada,45 to 54 years,Males,Overweight,902000
2015,Canada,45 to 54 years,Males,Obese,892000
2015,Canada,45 to 54 years,Males,Obese Class I,665100
2015,Canada,45 to 54 years,Males,Obese Class II,163600
2015,Canada,45 to 54 years,Females,Total Population,2717500
2015,Canada,45 to 54 years,Females,Normal Weight,1159500
2015,Canada,45 to 54 years,Females,Overweight,846800
2015,Canada,45 to 54 years,Females,Obese,683900
2015,Canada,45 to 54 years,Females,Obese Class I,394600
2015,Canada,45 to 54 years,Females,Obese Class II,187700
2015,Canada,45 to 54 years,Females,Obese Class III,101700
2015,Canada,55 to 64 years,Both sexes,Total Population,4555700
2015,Canada,55 to 64 years,Both sexes,Normal Weight,1398300
2015,Canada,55 to 64 years,Both sexes,Overweight,1834400
2015,Canada,55 to 64 years,Both sexes,Obese,1274200
2015,Canada,55 to 64 years,Both sexes,Obese Class I,742800
2015,Canada,55 to 64 years,Both sexes,Obese Class II,345100
2015,Canada,55 to 64 years,Both sexes,Obese Class III,186300
2015,Canada,55 to 64 years,Males,Total Population,2349300
2015,Canada,55 to 64 years,Males,Normal Weight,600800
2015,Canada,55 to 64 years,Males,Overweight,1140200
2015,Canada,55 to 64 years,Males,Obese,598700
2015,Canada,55 to 64 years,Males,Obese Class I,369000
2015,Canada,55 to 64 years,Males,Obese Class II,166900
2015,Canada,55 to 64 years,Males,Obese Class III,62800
2015,Canada,55 to 64 years,Females,Total Population,2206500
2015,Canada,55 to 64 years,Females,Normal Weight,797500
2015,Canada,55 to 64 years,Females,Overweight,694200
2015,Canada,55 to 64 years,Females,Obese,675500
2015,Canada,55 to 64 years,Females,Obese Class I,373800
2015,Canada,55 to 64 years,Females,Obese Class II,178200
2015,Canada,55 to 64 years,Females,Obese Class III,123500
2015,Canada,65 years and over,Both sexes,Total Population,5961700
2015,Canada,65 years and over,Both sexes,Underweight,139300
2015,Canada,65 years and over,Both sexes,Normal Weight,1688300
2015,Canada,65 years and over,Both sexes,Overweight,2332300
2015,Canada,65 years and over,Both sexes,Obese,1801700
2015,Canada,65 years and over,Both sexes,Obese Class I,1196200
2015,Canada,65 years and over,Both sexes,Obese Class II,439600
2015,Canada,65 years and over,Both sexes,Obese Class III,165900
2015,Canada,65 years and over,Males,Total Population,2775400
2015,Canada,65 years and over,Males,Normal Weight,669000
2015,Canada,65 years and over,Males,Overweight,1132500
2015,Canada,65 years and over,Males,Obese,961800
2015,Canada,65 years and over,Males,Obese Class I,661300
2015,Canada,65 years and over,Males,Obese Class II,243900
2015,Canada,65 years and over,Males,Obese Class III,56600
2015,Canada,65 years and over,Females,Total Population,3186300
2015,Canada,65 years and over,Females,Underweight,127200
2015,Canada,65 years and over,Females,Normal Weight,1019300
2015,Canada,65 years and over,Females,Overweight,1199800
2015,Canada,65 years and over,Females,Obese,840000
2015,Canada,65 years and over,Females,Obese Class I,534900
2015,Canada,65 years and over,Females,Obese Class II,195700
2015,Canada,65 years and over,Females,Obese Class III,109300
2015,Canada,65 to 74 years,Both sexes,Total Population,3689000
2015,Canada,65 to 74 years,Both sexes,Normal Weight,900200
2015,Canada,65 to 74 years,Both sexes,Overweight,1461400
2015,Canada,65 to 74 years,Both sexes,Obese,1258000
2015,Canada,65 to 74 years,Both sexes,Obese Class I,778900
2015,Canada,65 to 74 years,Both sexes,Obese Class II,348700
2015,Canada,65 to 74 years,Both sexes,Obese Class III,130400
2015,Canada,65 to 74 years,Males,Total Population,1826000
2015,Canada,65 to 74 years,Males,Normal Weight,339000
2015,Canada,65 to 74 years,Males,Overweight,743500
2015,Canada,65 to 74 years,Males,Obese,739700
2015,Canada,65 to 74 years,Males,Obese Class I,467900
2015,Canada,65 to 74 years,Males,Obese Class II,219600
2015,Canada,65 to 74 years,Males,Obese Class III,52300
2015,Canada,65 to 74 years,Females,Total Population,1863000
2015,Canada,65 to 74 years,Females,Normal Weight,561200
2015,Canada,65 to 74 years,Females,Overweight,718000
2015,Canada,65 to 74 years,Females,Obese,518300
2015,Canada,65 to 74 years,Females,Obese Class I,311000
2015,Canada,65 to 74 years,Females,Obese Class II,129100
2015,Canada,65 to 74 years,Females,Obese Class III,78200
2015,Canada,75 years and over,Both sexes,Total Population,2272700
2015,Canada,75 years and over,Both sexes,Underweight,69900
2015,Canada,75 years and over,Both sexes,Normal Weight,788100
2015,Canada,75 years and over,Both sexes,Overweight,870900
2015,Canada,75 years and over,Both sexes,Obese,543700
2015,Canada,75 years and over,Both sexes,Obese Class I,417400
2015,Canada,75 years and over,Both sexes,Obese Class II,90900
2015,Canada,75 years and over,Both sexes,Obese Class III,35500
2015,Canada,75 years and over,Males,Total Population,949400
2015,Canada,75 years and over,Males,Normal Weight,330000
2015,Canada,75 years and over,Males,Overweight,389100
2015,Canada,75 years and over,Males,Obese,222000
2015,Canada,75 years and over,Males,Obese Class I,193400
2015,Canada,75 years and over,Females,Total Population,1323200
2015,Canada,75 years and over,Females,Normal Weight,458100
2015,Canada,75 years and over,Females,Overweight,481800
2015,Canada,75 years and over,Females,Obese,321700
2015,Canada,75 years and over,Females,Obese Class I,223900
2015,Canada,75 years and over,Females,Obese Class II,66600
2015,Canada,75 years and over,Females,Obese Class III,31200
2015,Newfoundland and Labrador,"Total, 18 years and over",Both sexes,Total Population,424600
2015,Newfoundland and Labrador,"Total, 18 years and over",Both sexes,Normal Weight,92300
2015,Newfoundland and Labrador,"Total, 18 years and over",Both sexes,Overweight,164000
2015,Newfoundland and Labrador,"Total, 18 years and over",Both sexes,Obese,165000
2015,Newfoundland and Labrador,"Total, 18 years and over",Both sexes,Obese Class I,121000
2015,Newfoundland and Labrador,"Total, 18 years and over",Both sexes,Obese Class II,27300
2015,Newfoundland and Labrador,"Total, 18 years and over",Both sexes,Obese Class III,16700
2015,Newfoundland and Labrador,"Total, 18 years and over",Males,Total Population,208900
2015,Newfoundland and Labrador,"Total, 18 years and over",Males,Normal Weight,23300
2015,Newfoundland and Labrador,"Total, 18 years and over",Males,Overweight,85000
2015,Newfoundland and Labrador,"Total, 18 years and over",Males,Obese,98700
2015,Newfoundland and Labrador,"Total, 18 years and over",Males,Obese Class I,85100
2015,Newfoundland and Labrador,"Total, 18 years and over",Females,Total Population,215700
2015,Newfoundland and Labrador,"Total, 18 years and over",Females,Normal Weight,69000
2015,Newfoundland and Labrador,"Total, 18 years and over",Females,Overweight,79000
2015,Newfoundland and Labrador,"Total, 18 years and over",Females,Obese,66300
2015,Newfoundland and Labrador,"Total, 18 years and over",Females,Obese Class I,36000
2015,Newfoundland and Labrador,"Total, 18 years and over",Females,Obese Class II,19400
2015,Newfoundland and Labrador,"Total, 18 years and over",Females,Obese Class III,11000
2015,Newfoundland and Labrador,18 to 34 years,Both sexes,Total Population,77300
2015,Newfoundland and Labrador,18 to 34 years,Both sexes,Normal Weight,24000
2015,Newfoundland and Labrador,18 to 34 years,Both sexes,Overweight,27900
2015,Newfoundland and Labrador,18 to 34 years,Both sexes,Obese,23700
2015,Newfoundland and Labrador,18 to 34 years,Males,Total Population,32900
2015,Newfoundland and Labrador,18 to 34 years,Males,Overweight,12300
2015,Newfoundland and Labrador,18 to 34 years,Females,Total Population,44400
2015,Newfoundland and Labrador,18 to 34 years,Females,Normal Weight,19500
2015,Newfoundland and Labrador,18 to 34 years,Females,Overweight,15600
2015,Newfoundland and Labrador,18 to 24 years,Both sexes,Total Population,14400
2015,Newfoundland and Labrador,18 to 24 years,Both sexes,Overweight,5200
2015,Newfoundland and Labrador,18 to 24 years,Males,Total Population,7400
2015,Newfoundland and Labrador,18 to 24 years,Females,Total Population,7000
2015,Newfoundland and Labrador,18 to 19 years,Both sexes,Total Population,5800
2015,Newfoundland and Labrador,20 to 24 years,Both sexes,Total Population,8600
2015,Newfoundland and Labrador,25 to 34 years,Both sexes,Total Population,62900
2015,Newfoundland and Labrador,25 to 34 years,Both sexes,Overweight,22800
2015,Newfoundland and Labrador,25 to 34 years,Both sexes,Obese,20500
2015,Newfoundland and Labrador,25 to 34 years,Males,Total Population,25500
2015,Newfoundland and Labrador,25 to 34 years,Females,Total Population,37400
2015,Newfoundland and Labrador,25 to 34 years,Females,Overweight,13600
2015,Newfoundland and Labrador,35 to 44 years,Both sexes,Total Population,78700
2015,Newfoundland and Labrador,35 to 44 years,Both sexes,Normal Weight,24500
2015,Newfoundland and Labrador,35 to 44 years,Both sexes,Overweight,23000
2015,Newfoundland and Labrador,35 to 44 years,Both sexes,Obese,31200
2015,Newfoundland and Labrador,35 to 44 years,Both sexes,Obese Class I,20400
2015,Newfoundland and Labrador,35 to 44 years,Males,Total Population,38000
2015,Newfoundland and Labrador,35 to 44 years,Males,Obese,17700
2015,Newfoundland and Labrador,35 to 44 years,Females,Total Population,40700
2015,Newfoundland and Labrador,35 to 44 years,Females,Normal Weight,16300
2015,Newfoundland and Labrador,35 to 44 years,Females,Obese,13500
2015,Newfoundland and Labrador,45 to 64 years,Both sexes,Total Population,157800
2015,Newfoundland and Labrador,45 to 64 years,Both sexes,Normal Weight,29200
2015,Newfoundland and Labrador,45 to 64 years,Both sexes,Overweight,63500
2015,Newfoundland and Labrador,45 to 64 years,Both sexes,Obese,64800
2015,Newfoundland and Labrador,45 to 64 years,Both sexes,Obese Class I,52900
2015,Newfoundland and Labrador,45 to 64 years,Males,Total Population,82000
2015,Newfoundland and Labrador,45 to 64 years,Males,Overweight,39500
2015,Newfoundland and Labrador,45 to 64 years,Males,Obese,37900
2015,Newfoundland and Labrador,45 to 64 years,Males,Obese Class I,34400
2015,Newfoundland and Labrador,45 to 64 years,Females,Total Population,75800
2015,Newfoundland and Labrador,45 to 64 years,Females,Normal Weight,24700
2015,Newfoundland and Labrador,45 to 64 years,Females,Overweight,24000
2015,Newfoundland and Labrador,45 to 64 years,Females,Obese,26800
2015,Newfoundland and Labrador,45 to 64 years,Females,Obese Class I,18500
2015,Newfoundland and Labrador,45 to 54 years,Both sexes,Total Population,88200
2015,Newfoundland and Labrador,45 to 54 years,Both sexes,Normal Weight,15100
2015,Newfoundland and Labrador,45 to 54 years,Both sexes,Overweight,39000
2015,Newfoundland and Labrador,45 to 54 years,Both sexes,Obese,33700
2015,Newfoundland and Labrador,45 to 54 years,Both sexes,Obese Class I,27100
2015,Newfoundland and Labrador,45 to 54 years,Males,Total Population,52400
2015,Newfoundland and Labrador,45 to 54 years,Males,Overweight,26700
2015,Newfoundland and Labrador,45 to 54 years,Males,Obese,22500
2015,Newfoundland and Labrador,45 to 54 years,Males,Obese Class I,21900
2015,Newfoundland and Labrador,45 to 54 years,Females,Total Population,35800
2015,Newfoundland and Labrador,45 to 54 years,Females,Overweight,12400
2015,Newfoundland and Labrador,45 to 54 years,Females,Obese,11200
2015,Newfoundland and Labrador,55 to 64 years,Both sexes,Total Population,69600
2015,Newfoundland and Labrador,55 to 64 years,Both sexes,Normal Weight,14100
2015,Newfoundland and Labrador,55 to 64 years,Both sexes,Overweight,24400
2015,Newfoundland and Labrador,55 to 64 years,Both sexes,Obese,31100
2015,Newfoundland and Labrador,55 to 64 years,Both sexes,Obese Class I,25800
2015,Newfoundland and Labrador,55 to 64 years,Males,Total Population,29600
2015,Newfoundland and Labrador,55 to 64 years,Males,Obese,15400
2015,Newfoundland and Labrador,55 to 64 years,Females,Total Population,40000
2015,Newfoundland and Labrador,55 to 64 years,Females,Normal Weight,12800
2015,Newfoundland and Labrador,55 to 64 years,Females,Overweight,11600
2015,Newfoundland and Labrador,55 to 64 years,Females,Obese,15600
2015,Newfoundland and Labrador,55 to 64 years,Females,Obese Class I,13300
2015,Newfoundland and Labrador,65 years and over,Both sexes,Total Population,110900
2015,Newfoundland and Labrador,65 years and over,Both sexes,Normal Weight,14700
2015,Newfoundland and Labrador,65 years and over,Both sexes,Overweight,49500
